product_id,image_url,price,deeplink,product_name,brand,description
47016,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/a/barbour_si_bedele_navy_05.jpg,249.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Sl+Bedale+Jacket+-+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/waxed/barbour-navy-sl-bedale,"Sl Bedale Jacket - Navy",Barbour,"Barbour tartan lining 6oz Ecowax coating Premium waxed cotton construction Button down front pockets Corduroy collar Slim fit Ventilation holes underarm Style: MWX0734NY1L"
47021,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/a/barbour_radar_jacket_05.jpg,335.30,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Radar+Jacket+-+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/barbour-dept-b-navy-radar-jacket,"Radar Jacket - Navy",Barbour,"Barbour Dept. (B) embroidered pocket branding 6oz Beacon and Beeswax coating Constructed from 100% waxed cotton 100% polyamide baffle lining Rip and repair detailing Beacon brand printing Buckle fastened collar Detachable hood Style: MWX0695NY71"
47061,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/a/barbour_sage_bedale_1.jpg,174.30,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Sl+Bedale+Jacket+-+Sage&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/waxed/barbour-si-bedale-sage,"Sl Bedale Jacket - Sage",Barbour,"Barbour embroidered branding 6oz Ecowax 100% Waxed Cotton Slim fit Corduroy collar Style: MWX0734SG91"
47118,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/a/barbour_beacon_sports_quilt_03.jpg,139.30,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Beacon+Sports+Quilt+Jacket+-+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/quilted/barbour-beacon-sports-quilt-navy,"Beacon Sports Quilt Jacket - Navy",Barbour,"Barbour Dept. (B) embroidered pocket branding Quilted finish 100% polyamide outer Button down pockets Based on the popular Commander Jacket Style: MQU0577NY91"
47172,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/a/barbour_sonar_03.jpg,265.30,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Sonar+Jacket+-+Black&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/waxed/barbour-dept-b-black-sonar-jacket,"Sonar Jacket - Black",Barbour,"Barbour Dept. (B) embroidered pocket branding Beacon brand inner print 6oz Sylkoil finish 100% Waxed cotton construction 100% polyester in sleeves Belt loops and buckle fastened collar Dept. (B) branded rivet Button down pockets Rip and repair patches Style: MWX0694BK71"
54209,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/c/p/cp_padded_jacket_11_1.jpg,261.75,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Down+Filled+Quilted+Jacket+-+Forest+Green&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/quilted/cp-company-down-quilted-jacket-green,"Down Filled Quilted Jacket - Forest Green","C.P. Company","C.P Company Branding White Duck Down Filling Quilted Design Two Chest Popper Pockets Popper Fastening Cuffs Hidden Zip Fastening  Hidden Button Down Neck Strap Watchviewer On The Left Hand Sleeve Style: CPUC03002 "
54268,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/o/boss_green_jamuro_jacket_01_1.jpg,230.30,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Outdoor+Jamuro+Jacket+-+Black&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/boss-green-jamuro-jacket,"Outdoor Jamuro Jacket - Black","Hugo Boss Green","Official Hugo Boss Green Branding Removeable Popper Hood Bungee Cord Adjustable Hood Polyamide Blend With Polyurethane 1 Concealed Zip Pocket On The Chest 2 Concealed Zipped Pockets On The Sides Hem & Cuffs With Elasticated Inserts Logo Tag Hem Concealed Zip Placket  Style : 50270585"
54273,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/s/t/stone_island_parka_17_1.jpg,746.25,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=David-TC+Jacket+-+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/stone-island-david-tc-jacket-navy-gilet,"David-TC Jacket - Navy","Stone Island","Stone Island removable patch on arm Branded buttons and press studs Garment dyed under pressure at 130 degrees Anti drop finish Fixed hood 2x slant chest pockets 2x hand warmer pockets Removable quilted long sleeveed inlay Drawstring hood, waist and hem Adjustable cuffs Style: 61881319743"
54766,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/f/r/fred_perry_zip_thru_windcheater_hunting_green_01.jpg,82.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Cagoule+-+Hunting+Green&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/fred-perry-green-cagoule,"Cagoule - Hunting Green","Fred Perry","Official Fred Perry branding Concealed hood Mesh lined Closed Kangaroo pocket Two zip hip pockets Laurel wreath to the chest Style Number: J5248 408"
54946,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/l/y/lyle_and_scott_windbreaker_black_01.jpg,85.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Zip+Hooded+Windbreaker+Jacket+-+True+Black&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/lyle-scott-zip-hooded-jacket-black,"Zip Hooded Windbreaker Jacket - True Black","Lyle and Scott","Lyle & Scott Branding Throughout Zip Fastening Popper Pockets On Front Pannel  Elasticated Cuffs Drawstring Hood Lyle & Scott Badge On Chest Drawstring Hem Mesh Lining Style: JK000V02"
55000,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/l/y/lyle___scott_zip_jacket_navy_01.jpg,101.25,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Microfleece+Lined+Jacket+-+New+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/lyle-scott-microfleece-jacket-navy,"Microfleece Lined Jacket - New Navy","Lyle and Scott","Lyle & Scott Branding Throughout Heavyduty Branded SIlver Hardwear Lyle & Scott Badge To The Chest Popper Bellow Pockets Tortoise Button Cuffs Roll Away Hood Microfleece Lined Inner Pocket Style : JK028CL "
55006,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/l/y/lyle___scott_black_zip_jacket_01.jpg,101.25,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Microfleece+Jacket+-+Black++&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/lyle-and-scott-black-jacket,"Microfleece Jacket - Black","Lyle and Scott","Official Lyle and Scott branding Zip fasten Logo to the chest Outside and inside pockets Fleece lined Button away hood Style Number: JK028CL"
55012,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/l/y/lyle___scott_hooded_coat_green_01.jpg,93.75,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Hooded+Jacket+-+Charcoal&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/lyle-and-scott-charcoal-hooded-jacket,"Hooded Jacket - Charcoal","Lyle and Scott","Official Lyle and Scott branding Button up fastening Hooded Two pockets Logo to the sleeve Style Number: JK027CL"
55018,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/l/y/lyle___scott_hooded_coat_navy_01.jpg,93.75,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Hooded+Jacket+-+New+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/lyle-scott-hooded-jacket-navy,"Hooded Jacket - New Navy","Lyle and Scott","Official Lyle and Scott branding Button up fastening Hooded Two pockets Logo to the sleeve Style Number: JK027CL"
55060,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/m/o/moncler_rouillac_01.jpg,800.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Rouillac+Double+Layer+Down+Filled+Blazer+-+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/quilted/moncler-rouillac-blazer-navy,"Rouillac Double Layer Down Filled Blazer - Navy",Moncler,"Moncler Branding Throughout  Down Quilting  Zip & Button Fastening Two Pockets Funnel Neck Style: 3091695"
55064,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/m/o/moncler_affton_01.jpg,1210.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Affton+Jacket+-+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/moncler-affton-jacket-navy,"Affton Jacket - Navy",Moncler,"Official Moncler Branding Detachable Popper Coyote Fur Hood Trime Elastic Drawstring Hood Heavy Duty Zip Fastening Large Branded Button Fastening Four Front Pockets With Varied Fastenings Inner Zip Fastening Logo Badge Pocket Left Sleeve Ribbed Cuffs Waistband Elastic Drawstring Cartoon Goose Wash Instruction Panel On Lining Style: 4233025"
55068,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/m/o/moncler_edward_01.jpg,770.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Edward+Quilted+Hooded+Jacket+-+Royal+Blue&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/moncler-edward-jacket-blue,"Edward Quilted Hooded Jacket - Royal Blue",Moncler,"Official Moncler Branding Throughout Exposed Two-Way Black Hardware Zip Fastening Detachable Bungeecord Drawstring Hood Popper Fastening Quilted Down FIlled Two Branded Popper Fastening Flap Pockets To Chest Two Branded Zip Fastening Pockets To Front Panels Logo Stitched To Sleeve Popper Adjustable Cuffs Interior Bungeecord Drawstring Hem Zipped Interior Pocket Style: 4199349       "
55073,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/m/o/moncler_gary_01.jpg,867.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Gary+Jacket+-+Grey+&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/moncler-gary-jacket-grey,"Gary Jacket - Grey",Moncler,"Moncler Official Branding Throughout     Exposed Two-Way Silver Hardware Zip Fastening   Bungeecord Drawstring Hood   Three Zip Fastening Pockets  Logo Patch To Sleeve Popper Adjustable Cuffs Interior Bungeecord Drawstring Waist Zip Interior Pocket Style : 4182005   "
55213,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/a/barbour_stratus_jacket_08.jpg,229.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Stratus+Jacket+-+Olive&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/barbour-stratus-jacket-olive,"Stratus Jacket - Olive",Barbour,"Embroidered Logo on Flap Pocket Full Zip Fasten  Large Zipper  Peaked Hood  Button Fasten Wind Flaps Single Chest Pocket 2 Large Front Flap Pockets  Tartan Lining  Waterproof Breathable Machine Washable  Style: MWB0412"
55611,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/a/paul_and_shark_coat_navy_10.jpg,276.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Padded+Hooded+Jacket+-+Dark+Grey&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/paul-and-shark-dark-grey-jacket,"Padded Hooded Jacket - Dark Grey","Paul & Shark","Official Paul & Shark branding to the chest and inside label Detachable drawstring collar High ribbed neck Four outside pockets  Two inside pockets Ribbed cuffs Style Number: I14P0233"
55935,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/a/paul_smith_parka_01.jpg,346.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Two-In-One+Mountain+Parka+-+Dark+Green&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/paul-smith-parka-green,"Two-In-One Mountain Parka - Dark Green","Paul Smith Jeans","Official Paul Smith Jeans Branding Detachable Olive Green Insulated Jacket Liner Button Fastening Storm Flap TwoWay Zip Fastening Zip Off Hood  Wire-Adjustable Peak Angled Chest Flap Pockets Button Fastening Bellow Flap Pockets Buttoned Cuffs Leather Paul Smith Branded Sleeve Patch Regular Fit Style: JLCJ-405N-421-B"
55980,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/m/o/moncler_amazzone_0.jpg,660.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Amazzone+Down+Filled+Jacket+-+Brown&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/quilted/moncler-amazzone-down-filled-jacket-brown,"Amazzone Down Filled Jacket - Brown",Moncler,"Official Moncler Branding Moncler Logo To The Sleeve 4 Bellow Patch Pockets Stud Fasten Pockets Funnel Collar Branded Buttons Full 2 Way Zip Fasten Button Up Closure Moncler Cartoon Goose Washing Instructions Down Filled Style: 41340-05"
56236,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/s/t/stone_island_navy_jacket_01_2.jpg,296.25,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=M%C3%A9lange+Wool+Poly+Jacket+-+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/stone-island-navy-melange-wool-poly-jacket,"Mélange Wool Poly Jacket - Navy","Stone Island","Stone Island detachable sleeve logo Mélange Wool Poly construction Press stud pockets Ribbed cuffs and hem Style: 611542351"
56272,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/s/t/stone_island_grey_jacket_01_1.jpg,296.25,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=M%C3%A9lange+Wool+Poly+Jacket+-+Grey&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/stone-island-grey-melange-wool-poly-jacket,"Mélange Wool Poly Jacket - Grey","Stone Island","Stone Island detachable sleeve logo Mélange Wool Poly construction Rudolf® anti-drop shield Woolen blend outer Style: 611542351"
56729,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/a/patagonia_torrentshell_forge_grey_01.jpg,82.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Torrentshell+Jacket+-+Forge+Grey&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/patagonia-torrentshell-jacket-forge-grey,"Torrentshell Jacket - Forge Grey",Patagonia,"Official Patagonia Branding H2No Performance Standard Shell  Waterproof/Breathable 2.5-Layer Nylon Ripstop 2-Way-Adjustable Hood Laminated Visor Microfleece-Lined Neck  Center-Front zipper Minimal Welt  Exterior & Interior Storm Flaps  Two Zippered Handwarmer Pockets  Velcro Adjustable Cuffs Bungee Cord Hem Style: 83801"
56734,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/a/patagonia_torrentshell_jacket_orange_01.jpg,82.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Torrentshell+Jacket+-+Copper+Ore&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/patagonia-torrentshell-jacket-copper-ore,"Torrentshell Jacket - Copper Ore",Patagonia,"Official Patagonia Branding H2No Performance Standard Shell  Waterproof/Breathable 2.5-Layer Nylon Ripstop 2-Way-Adjustable Hood Laminated Visor Microfleece-Lined Neck  Center-Front zipper Minimal Welt  Exterior & Interior Storm Flaps  Two Zippered Handwarmer Pockets  Velcro Adjustable Cuffs Bungee Cord Hem Style: 83801"
56744,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/a/patagonia_m_down_sweater_grey_01.jpg,138.75,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Down+Sweater+Jacket+-+Forge+Grey&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/quilted/patagonia-down-sweater-jacket-forge-grey,"Down Sweater Jacket - Forge Grey",Patagonia,"Official Patagonia Branding Ripstop Pattern Shell Padded 800-Fill-Power Goose Down Centred Contrasting Zip Fastening With Interior Storm Flap Two Zip Fastening Pockets To Hip Elasticated Cuffs Adjustable Hem Updated Fit Longer Hem, Contured Cut"
56749,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/a/patagonia_down_sweater_black_01.jpg,157.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Down+Sweater+Hoody+Jacket+-+Black&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/patagonia-down-sweater-jacket-black,"Down Sweater Hoody Jacket - Black",Patagonia,"Official Patagonia Branding Quilted  Ethically Sourced & Traceable 800-Fill-Power Down 100% Recycled Polyester Ripstop Shell  DWR Finish Two Zippered Handwarmer Pockets Interior Zippered Chest Pocket Single-Pull Adjustable Hood Style: 84701"
56757,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/a/patagonia_hi-loft_down_hoody_01.jpg,195.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Hi-Loft+Down+Sweater+Hoody+Jacket+-+Classic+Navy&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/patagonia-hi-loft-down-jacket-navy,"Hi-Loft Down Sweater Hoody Jacket - Classic Navy",Patagonia,"Official Patagonia Branding Quilted  Ethically Sourced & Traceable 800-Fill-Power Down 100% Recycled Polyester Ripstop Shell  DWR Finish Central Zipper With Inner & Exterior Storm Flaps Microfleece To Interior Collar Welted & Zippered Handwarmer Pockets Elasticated Cuffs Adjustable Hem Style: 84901"
56773,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/r/pretty_green_deansgate_parka_camo_01.jpg,108.75,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Deansgate+Parka+-+Camo&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/parka/pretty-green-deansgate-parka-camo,"Deansgate Parka - Camo","Pretty Green","Official Pretty Green branding  Classic cut parka Fishtail back seam with button fastening Branded buttons to the collar and cuffs Press stud fasten hip pockets Waist drawcord Style Number: 1041/8065"
56929,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/p/a/paul_smith_jeans_grey_coat_14.jpg,269.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Quilted+Down+Jacket+-+Grey&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/paul-smith-jeans-quilted-down-jacket-grey,"Quilted Down Jacket - Grey","Paul Smith Jeans","Official Paul Smith Jeans Branding Down & Feather Quilting Detachable Zip Hood Bungeecord Adjustable Hood Three Flap Popper Bellow Pockets Heavy Duty Duel Zip Fastening Branded Oversized Buttoned Storm Flap Buttoned Cuffs Bungeecord Adjustable Waist Zip Fastening Interior Pocket Style: 531N/514"
56985,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/c/p/cp_company_lined_jacket_black_05.jpg,521.25,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Rubberised+Goggle+Jacket+-+Black&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/cp-company-black-lined-goggle-jacket,"Rubberised Goggle Jacket - Black","C.P. Company","C.P. Company detachable goggles Premium cotton & polyurethane blend outer Woolen blend inner Large button down pockets Adjustable cuffs Button and zip closure Style: CPUB01414"
56997,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/w/o/woolrich_arctic_parka_04.jpg,465.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Down+Arctic+Parka+-+Old+Red&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/woolrich-down-arctic-parka-old-red,"Down Arctic Parka - Old Red",Woolrich,"Official Woolrich Branding Removable Coyote Fur Trim Bungeecord Adjustable Hood Branded Large Horn Buttoned Exterior Storm Flap Heavy Duty Zip Fastening Internal Drawstring Waist Two Hand-Warmer Popper Pockets  Two Buttoned Flap Bellow Pockets Fleeced Lined Pockets Interior Lining Velcro Fastening Pockets Concealed Ribbed Cuff Duck Down & Feather Filled Quilting Lining  Style: WOCPS1674"
57772,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/n/a/napapijri_cachael_jacket_05_1.jpg,259.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Cachael+Jacket+-+Olive&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/napapijri-cachael-jacket-olive,"Cachael Jacket - Olive",Napapijri,"Official Napapijri Branding  In Partnership With GORE-TEX® Brand  Short Blouson Style  Heat-Welded Zippers  Popper Storm Flap  Taped Seams  Inner Mesh Lining  Removable Hood  Four Flapped Pockets  Throat Latch Strap  Inner Zip Pocket  Style: NOY82NG68"
57777,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/n/a/napapijri_cachael_jacket_black_05.jpg,259.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Cachael+Jacket+-+Black&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/napapijri-cachael-jacket-black,"Cachael Jacket - Black",Napapijri,"Official Napapijri Branding  In Partnership With GORE-TEX® Brand  Short Blouson Style  Heat-Welded Zippers  Popper Storm Flap  Taped Seams  Inner Mesh Lining  Removable Hood  Four Flapped Pockets  Throat Latch Strap  Inner Zip Pocket  Style: NOY82N041"
57798,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/o/boss_green_jerkano_09.jpg,322.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Jerkano+Jacket+-+Anthracite&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/hugo-boss-green-jerkano-anthracite,"Jerkano Jacket - Anthracite","Hugo Boss Green","Official Hugo Boss Branding  Band Collar  Integrated Hood  Logo Tag To Nape Zip Placket  Velcro Fastened Storm Flap  2 Side Zip Pockets  Rubberised Metal Logo To Sleeve  Sleeve Straps Detachable Inner Quilted Jacket  Contrasting Colour All Over Logo Lining  Style: 50270595"
58178,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/m/o/moncler_rodenburg_jacket_01.jpg,801.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Jacket+-+Rodenburg+Green&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/quilted/moncler-down-filled-rodenburg-jacket-green,"Jacket - Rodenburg Green",Moncler,"Official Moncler Branding  Wool Knit Print Shell  Down Filled Quilting  Bungee Cord Adjustable Hood  Snow Cuffs  Zip Fastening  Popper Fastening Storm Flap  2 Zip Fastening Slit Pockets  2 Popper & Zip Fastening Slit Pockets  Toggle Adjustable Hem  Inner Quilted Lining  Removable Inner Quilted Hood  Popper Snow Skirt  Inner Lining Pocket For Electronics  Cable Output  Eyewear Cleaner & Pocket  Moncler Logo Patch To Sleeve  Style: 4199985"
58182,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/m/o/moncler_olonne_jacket_01.jpg,588.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Jacket+-+Olonne+Black&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/quilted/moncler-olonne-quilted-jacket-black,"Jacket - Olonne Black",Moncler,"Official Moncler Branding  Exposed Zip Fastening  Padded Funnel Collar  Down Filled Quilting  Two Zip-Fastened Pockets  Zip-Fastened Pocket To Sleeve  Ribbed Panels  Brand Logo To Sleeve  Concealed Storm Hood  Interior Pocket  Cable Output  Eyewear Cleaner & Pocket Style: 4198705"
58404,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/c/p/cp_company_red_down_jacket_1.jpg,318.75,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Down+Filled+Jacket+-+Red&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/cp-company-red-down-jacket,"Down Filled Jacket - Red","C.P. Company","C.P. Company watch viewer chest branding Dyed down shell Peaked contrasting hood Zip down front pockets Style: CPUC03003"
58713,http://media.aphrodite1994.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/h/u/hugo-boss-orange-orsolmo-jacket-black_11_.jpg,231.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4346&product=1&wglinkid=135157&productname=Orsolmo+Jacket+-+Black&wgtarget=http://www.aphrodite1994.com/menswear/mens-designer-jackets/hooded/hugo-boss-orange-black-orsolmo-jacket,"Orsolmo Jacket - Black","Hugo Boss Orange","Official Hugo Boss Orange branding Detatchable zip hood Full zip fastening Contrasting panelling to the chest, arms and back Two snap button pockets Inside pocket Elasticated hem-line and cuffs Style Number: 50270888"
