product_id,price,product_name,deeplink,brand,Full_merchant_price,image_url,description
103829,134.95,"Lyle and Scott Lyle & Scott Zip Through Parka Jacket Khaki",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Lyle+and+Scott+Lyle+%26+Scott+Zip+Through+Parka+Jacket+Khaki&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/lyle-and-scott-lyle-scott-zip-through-parka-jacket-khaki-p103829,"Lyle and Scott",134.95,http://www.infinities.co.uk/images/lyle-and-scott-lyle-scott-zip-through-parka-jacket-khaki-p103829-51909_image.jpg,"This Lyle & Scott Zip Through Parka Jacket in khaki features the Lyle & Scott embroidered logo to the chest, a full zip placket with a branded zip, two large waist pocket with popper stud closure and a adjustable hood.  Lyle & Scott Product Reference: JK214CL311"
103830,134.95,"Lyle and Scott Lyle & Scott Zip Through Parka Jacket Dark Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Lyle+and+Scott+Lyle+%26+Scott+Zip+Through+Parka+Jacket+Dark+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/lyle-and-scott-lyle-scott-zip-through-parka-jacket-dark-navy-p103830,"Lyle and Scott",134.95,http://www.infinities.co.uk/images/lyle-and-scott-lyle-scott-zip-through-parka-jacket-dark-navy-p103830-51915_image.jpg,"This Lyle & Scott Zip Through Parka Jacket in dark navy features the Lyle & Scott embroidered logo to the chest, a full zip placket with a branded zip, two large waist pocket with popper stud closure and a adjustable hood.  Lyle & Scott Product Reference: JK214CL311"
103854,274.95,"Paul Smith Jeans Twill Hooded Jacket Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Paul+Smith+Jeans+Twill+Hooded+Jacket+Black&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/paul-smith-jeans-paul-smith-jeans-twill-hooded-jacket-black-p103854,"Paul Smith Jeans",274.95,http://www.infinities.co.uk/images/paul-smith-jeans-paul-smith-jeans-twill-hooded-jacket-black-p103854-51488_image.jpg,"This Paul Smith Jeans Twill Hooded Jacket in black is part of their new season range with it featuring the Paul Smith leather patch branding to the left sleeve, a full branded zip placket and two large zip waist pockets.  The Jacket has a regular fitting style and is a slim cut.  Paul Smith Product Reference: 834N921B"
103855,274.95,"Paul Smith Jeans Twill Hooded Jacket Khaki",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Paul+Smith+Jeans+Twill+Hooded+Jacket+Khaki&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/paul-smith-jeans-paul-smith-jeans-twill-hooded-jacket-khaki-p103855,"Paul Smith Jeans",274.95,http://www.infinities.co.uk/images/paul-smith-jeans-paul-smith-jeans-twill-hooded-jacket-khaki-p103855-51497_image.jpg,"This Paul Smith Jeans Twill Hooded Jacket in Khaki is part of their new season range with it featuring the Paul Smith leather patch branding to the left sleeve, a full branded zip placket and two large zip waist pockets.  The Jacket has a regular fitting style and is a slim cut.  Paul Smith Product Reference: 834N921K"
103856,184.95,"Paul Smith Jeans Harrington Jacket Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Paul+Smith+Jeans+Harrington+Jacket+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/paul-smith-jeans-paul-smith-jeans-harrington-jacket-navy-p103856,"Paul Smith Jeans",184.95,http://www.infinities.co.uk/images/paul-smith-jeans-paul-smith-jeans-harrington-jacket-navy-p103856-51472_image.jpg,"This Paul Smith Jeans Harrington Jacket in navy features the Paul Smith leather branding to the left sleeve, a classic Harrington design, button neck fastening and a tartan lining. The jacket also features a full zip placket and the use of tonal stitching throughout.  Paul Smith Product Reference: 797N920N"
103858,234.95,"Paul Smith Jeans Blazer Jacket Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Paul+Smith+Jeans+Blazer+Jacket+Navy+&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/paul-smith-jeans-paul-smith-jeans-blazer-jacket-navy-p103858,"Paul Smith Jeans",234.95,http://www.infinities.co.uk/images/paul-smith-jeans-paul-smith-jeans-blazer-jacket-navy-p103858-51505_image.jpg,"This Paul Smith Jeans Blazer Jacket in navy features a classic notched lapel, red internal lining and is a tailored fitting product and is close fitting. The blazer also features a two button placket with branded buttons and tonal stitching throughout.  Paul Smith Product Reference: 838N916B"
103859,234.95,"Paul Smith Jeans Blazer Jacket Grey",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Paul+Smith+Jeans+Blazer+Jacket+Grey&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/paul-smith-jeans-paul-smith-jeans-blazer-jacket-grey-p103859,"Paul Smith Jeans",234.95,http://www.infinities.co.uk/images/paul-smith-jeans-paul-smith-jeans-blazer-jacket-grey-p103859-51514_image.jpg,"This Paul Smith Jeans Blazer Jacket in grey features a classic notched lapel, green internal lining and is a tailored fitting product and is close fitting. The blazer also features a two button placket with branded buttons and tonal stitching throughout.  Paul Smith Product Reference: 838N9916N"
103962,184.95,"ARMANI JEANS Armani Zip Through Shell Jacket Dark Grey",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=ARMANI+JEANS+Armani+Zip+Through+Shell+Jacket+Dark+Grey&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/armani-jeans-armani-zip-through-shell-jacket-dark-grey-p103962,"ARMANI JEANS",184.95,http://www.infinities.co.uk/images/armani-jeans-armani-zip-through-shell-jacket-dark-grey-p103962-52216_image.jpg,"This Armani Zip Through Shell Jacket in dark grey features the Armani Jeans branding to the left arm, a full zip placket with branded zip and a elasticated waistband and cuffs.  Armani Jeans Product Reference: A6B58UD WE"
104744,395.00,"Stone Island Hooded Bomber Jacket Anthracite",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Stone+Island+Hooded+Bomber+Jacket+Anthracite&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/stone-island-stone-island-hooded-bomber-jacket-anthracite-p104744,"Stone Island",395.00,http://www.infinities.co.uk/images/stone-island-stone-island-hooded-bomber-jacket-anthracite-p104744-51921_image.jpg,"A lightweight performance fabric constructed from an opaque nylon outer shell laminated to a breathable, water resistant membrane, the Membrana 3L TC jacket is a specialized piece crafted with the Stone Island garment dying expertise.  This Stone Island Hooded Bomber Jacket in anthracite features the famous detachable compass logo, a full zip placket and two large zip pockets to the waist. The jacket also consists of a ribbed waistband and cuffs with the use of tonal stitching throughout.  Please not this garment is small fitting  Stone Island Product Reference: 40223V0065"
104748,424.95,"Stone Island Membrana 3L TC Jacket Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Stone+Island+Membrana+3L+TC+Jacket+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/stone-island-stone-island-membrana-3l-tc-jacket-navy-p104748,"Stone Island",424.95,http://www.infinities.co.uk/images/stone-island-stone-island-membrana-3l-tc-jacket-navy-p104748-51389_image.jpg,"A lightweight performance fabric constructed from an opaque nylon outer shell laminated to a breathable, water resistant membrane, the Membrana 3L TC jacket is a specialized piece crafted with the Stone Island garment dying expertise.  Features include a full zip placket with a brand embossed stud closure, two side zipped pockets, full hood with elasticated drawcord, signature Stone Island compass badge to the arm, elasticated cuffs finished with an anti drop finish.   *Please note this garment runs small*  Stone Island Product Reference: 40423V0020"
105061,199.00,"Garbstore Rydal Weekend Parka Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Garbstore+Rydal+Weekend+Parka+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/garbstore-garbstore-rydal-weekend-parka-navy-p105061,Garbstore,374.95,http://www.infinities.co.uk/images/garbstore-garbstore-rydal-weekend-parka-navy-p105061-48826_image.jpg,"The Garbstore Rydal Weekend Parka in navy features an all over paisley print fabric with a concealed full zip fastening, press stud closure with embossed silver metal studs, woven brand label to the front, reinforced peaked hood, adjustable drawstring with leather pull tabs to the body, contrast blue interior and is made from 100% cotton.  *Please note after washing this garment will shrink due to the nature of indigo dye*  Garbstore Product Reference: J081GRGFH1"
105069,244.95,"Paul Smith Red Ear Denim Work Jacket Indigo",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Paul+Smith+Red+Ear+Denim+Work+Jacket+Indigo&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/paul-smith-red-ear-paul-smith-red-ear-denim-work-jacket-indigo-p105069,"Paul Smith Red Ear",244.95,http://www.infinities.co.uk/images/paul-smith-red-ear-paul-smith-red-ear-denim-work-jacket-indigo-p105069-51480_image.jpg,"This Paul Smith Red Ear Denim Work Jacket in Indigo is part of their new season range with it featuring a full button placket, open pointed collar design and contrasting stitch detail. This denim work jacket also consists of a four pocket design to the front and a new season pineapple trim detail to the inside.  Paul Smith Product Reference: 963N673I"
105317,229.95,"Hugo Boss Green Symon Bomber Jacket Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Hugo+Boss+Green+Symon+Bomber+Jacket+Black+&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/boss-green-hugo-boss-green-symon-bomber-jacket-black-p105317,"Boss Green",229.95,http://www.infinities.co.uk/images/boss-green-hugo-boss-green-symon-bomber-jacket-black-p105317-52046_image.jpg,"This Hugo Boss Green Symon Bomber Jacket in black features a bomber style cut, BOSS Hugo Boss print branding to the back of the neck, a full zip placket and the use of tonal stitching throughout.  Hugo Boss Product Reference: 50276925"
105318,459.95,"Hugo Boss Green Jivago Zip Through Jacket Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Hugo+Boss+Green+Jivago+Zip+Through+Jacket+Black+&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/boss-green-hugo-boss-green-jivago-zip-through-jacket-black-p105318,"Boss Green",459.95,http://www.infinities.co.uk/images/boss-green-hugo-boss-green-jivago-zip-through-jacket-black-p105318-52028_image.jpg,"This Hugo Boss Green Jivago Zip Through Jacket is constructed out of 100% polyester and is made for the outdoor with it being waterproof. The jacket features the BOSS Hugo Boss metal branding to the arm, three zip pockets to the front, textured elbow pads and a full branded zip placket.  Hugo Boss Product Reference: 50276414"
105546,329.95,"C.P. Company Zip Through Hooded Jacket Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=C.P.+Company+Zip+Through+Hooded+Jacket+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/c-p-company-c-p-company-zip-through-hooded-jacket-navy-p105546,"C.P. Company",329.95,http://www.infinities.co.uk/images/c-p-company-c-p-company-zip-through-hooded-jacket-navy-p105546-52087_image.jpg,"This C.P. Company Zip Through Hooded Jacket in navy features the famous C.P. Company lens to the arm, a branded zip placket and a three pocket design. Added features include a adjustable hood and tonal stitching throughout.  *Small fitting  C.P. Company Product Reference: B041290000"
105547,329.95,"C.P. Company Zip Through Hooded Jacket Putty",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=C.P.+Company+Zip+Through+Hooded+Jacket+Putty&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/c-p-company-c-p-company-zip-through-hooded-jacket-putty-p105547,"C.P. Company",329.95,http://www.infinities.co.uk/images/c-p-company-c-p-company-zip-through-hooded-jacket-putty-p105547-52098_image.jpg,"This C.P. Company Zip Through Hooded Jacket in putty features the famous C.P. Company lens to the arm, a branded zip placket and a three pocket design. Added features include a adjustable hood and tonal stitching throughout.  *Small fitting  C.P. Company Product Reference: B041290000"
105548,329.95,"C.P. Company Zip Through Hooded Jacket Red",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=C.P.+Company+Zip+Through+Hooded+Jacket+Red&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/c-p-company-c-p-company-zip-through-hooded-jacket-red-p105548,"C.P. Company",329.95,http://www.infinities.co.uk/images/c-p-company-c-p-company-zip-through-hooded-jacket-red-p105548-52104_image.jpg,"This C.P. Company Zip Through Hooded Jacket in red features the famous C.P. Company lens to the arm, a branded zip placket and a three pocket design. Added features include a adjustable hood and tonal stitching throughout.  *Small fitting  C.P. Company Product Reference: B041290000"
105577,130.00,"Peaceful Hooligan Park Outwear Jacket Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Peaceful+Hooligan+Park+Outwear+Jacket+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/peaceful-hooligan-peaceful-hooligan-park-outwear-jacket-navy-p105577,"Peaceful Hooligan",174.95,http://www.infinities.co.uk/images/peaceful-hooligan-peaceful-hooligan-park-outwear-jacket-navy-p105577-49941_image.jpg,"This Peaceful Hooligan Park Outwear Jacket in navy is a new season jacket that features a two in one design, with the outer jacket featuring the Peaceful Hooligan leather brand patch to the left arm, full zip placket with a branded zip pull, four pocket design and a adjustable peaked hood. The inner lining features the Peaceful Hooligan rubber branding to the chest, and is quilted with 90% duck down and 10% fill. The jacket also consists of a full zip placket, branded zip and two large waist pockets. This two in one jacket is a essential piece from Peaceful Hooligans Autumn/Winter 14 range as it is perfect for the cold winter months.  Peaceful Hooligan Product Reference: PARK"
105578,70.00,"Peaceful Hooligan Park Jacket Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Peaceful+Hooligan+Park+Jacket+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/peaceful-hooligan-peaceful-hooligan-park-jacket-navy-p105578,"Peaceful Hooligan",94.95,http://www.infinities.co.uk/images/peaceful-hooligan-peaceful-hooligan-park-jacket-navy-p105578-49935_image.jpg,"Peaceful Hooligan Park Jacket in navy is part of their new season Autumn/Winter range with it featuring the Peaceful Hooligan leather branding to the left arm, full zip placket with a leather branded pull, two large waist pockets and has the use of tonal stitching throughout.  Peaceful Hooligan Product Reference: PARK"
105739,299.95,"Hugo Boss Orange Orgent Waxed Field Jacket Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Hugo+Boss+Orange+Orgent+Waxed+Field+Jacket+Black+&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/boss-orange-hugo-boss-orange-orgent-waxed-field-jacket-black-p105739,"Boss Orange",299.95,http://www.infinities.co.uk/images/boss-orange-hugo-boss-orange-orgent-waxed-field-jacket-black-p105739-50507_image.jpg,"This Hugo Boss Orange Orgent Waxed Field Jacket in black features the Boss Orange branding to the left sleeve, a full zip placket with a popper stud overlay and a four pocket design to the front with all pockets having button closure. The jacket is also waxed coated which makes it perfect for the winter months.  Hugo Boss Product Reference: 50270792"
105740,399.95,"Hugo Boss Orange Orfey Wool Melton Jacket Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Hugo+Boss+Orange+Orfey+Wool+Melton+Jacket+Black&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/boss-orange-hugo-boss-orange-orfey-wool-melton-jacket-black-p105740,"Boss Orange",399.95,http://www.infinities.co.uk/images/boss-orange-hugo-boss-orange-orfey-wool-melton-jacket-black-p105740-50522_image.jpg,"This Hugo Boss Orange Orfey Wool Melton Jacket in black is part of Boss Orange's the new season range with it featuring the Boss Orange branding to the left sleeve, Boss Orange label branding to the back of the neck, and a windbreaker style jacket lining which makes it a essential piece for winter. Added features include a four pocket design to the front and contrasting stitch detail.  Hugo Boss Product Reference: 50270908"
105743,170.00,"Barbour Covert Waxed Jacket Bark",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Covert+Waxed+Jacket+Bark&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/barbour-barbour-covert-waxed-jacket-bark-p105743,Barbour,279.95,http://www.infinities.co.uk/images/barbour-barbour-covert-waxed-jacket-bark-p105743-50798_image.jpg,"This Barbour Covert Waxed Jacket in bark features a waxed cotton outer, a storm flap collar made out of corduroy, leather detailing to the shoulders and trims. The jacket also features a detachable quilted lining to provide extra warmth during the cold winter months.  Barbour Product Reference: MWX0696 H"
105746,199.00,"Barbour Steve McQueen™ Barbour Horn Belter Jacket Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Steve+McQueen%E2%84%A2+Barbour+Horn+Belter+Jacket+Black&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/barbour-steve-mcqueen-barbour-horn-belter-jacket-black-p105746,"Barbour Steve McQueen™",249.95,http://www.infinities.co.uk/images/barbour-steve-mcqueen-barbour-horn-belter-jacket-black-p105746-50803_image.jpg,"For the new season Barbour have produced this Horn Belter jacket in black which features a waxed outer, a branded full zip placket and a branded button overlay. The jacket has the Barbour Steve McQueen embroidered branding to left arm and is constructed out of 100% cotton.  Barbour Product Reference: MWX0623 XD"
105747,150.00,"Barbour X Deus Ex Machina Scorpido Worker Jacket Olive",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+X+Deus+Ex+Machina+Scorpido+Worker+Jacket+Olive&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/barbour-x-deus-ex-machina-barbour-x-deus-ex-machina-scorpido-worker-jacket-olive-p105747,"Barbour X Deus Ex Machina",219.95,http://www.infinities.co.uk/images/barbour-x-deus-ex-machina-barbour-x-deus-ex-machina-scorpido-worker-jacket-olive-p105747-50810_image.jpg,"For Autumn/Winter 14 Barbour have teamed up with the Austrailian Deus Ex Machina which is a brand that focuses on building custom motorcycles, and for many biking enthusiasts the brand holds a place in their heart. The product itself features a full button placket with branded metal buttons, and the Brabour X Deus Ex Machina leather brand tab to the side.  Barbour Product Reference: MCA0258 XD   "
105776,199.95,"Barbour Duke Waxed Jacket Rust",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Duke+Waxed+Jacket+Rust&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/barbour-barbour-duke-waxed-jacket-rust-p105776,Barbour,199.95,http://www.infinities.co.uk/images/barbour-barbour-duke-waxed-jacket-rust-p105776-51374_image.jpg,"The Barbour Duke Waxed Jacket is a classic re-work of the iconic Enfield jacket from the Tourer Lux Collection. The jacket is crafted from 6oz Thornproof 100% waxed cotton.  Features include a two way concealed zip fastening with a branded press stud closure, press stud funnel neck strap, four large flap pockets, ventilation holes under the arm, corduroy inside the collar and cuffs, quilt nylon lining, reinforced elbow patches and branding to the sleeve and pocket.  *Contains oils within it that may transfer on to other materials*  Barbour Product Reference: MWX0337RU5"
105779,175.00,"Barbour Trail Waxed Jacket Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Trail+Waxed+Jacket+Black&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/barbour-barbour-trail-waxed-jacket-black-p105779,Barbour,229.95,http://www.infinities.co.uk/images/barbour-barbour-trail-waxed-jacket-black-p105779-51366_image.jpg,"From the Black 53 collection, the Trail is an engineered men’s wax jacket based on the iconic International shape. The trail takes on the authentic design with the traditional sylkoil waxed cotton finish, full neck collar with a throat strap, full zip placket with a press stud closure, Barbour International embossed buttons, four large front pocket, reflective brand label finished with a quilt lining and melon wool inner collar.  *Due to the nature of this wax jacket, the oils within it may transfer onto other materials*  Barbour Product Reference: MWX0680BK1"
99793,75.00,"YMC Funnel Neck Waxed Jacket Grey",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=YMC+Funnel+Neck+Waxed+Jacket+Grey&wgtarget=http://www.infinities.co.uk/clothing-c56/jackets-c4/ymc-ymc-funnel-neck-waxed-jacket-grey-p99793,YMC,249.95,http://www.infinities.co.uk/images/ymc-ymc-funnel-neck-waxed-jacket-grey-p99793-38221_image.jpg,"YMC waxed cotton jacket grey features a funnel neck and a checkerboard design, full zip fastening with draw cords.  YMC product reference: P5AAK"
100449,40.00,"Carhartt Vicious Lamar Pants Dark Grey",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Carhartt+Vicious+Lamar+Pants+Dark+Grey&wgtarget=http://www.infinities.co.uk/clothing-c56/trousers-c70/carhartt-carhartt-vicious-lamar-pants-dark-grey-p100449,Carhartt,74.95,http://www.infinities.co.uk/images/carhartt-carhartt-vicious-lamar-pants-dark-grey-p100449-41902_image.jpg,"Carhartt Vicious Lamar Pants in dark grey are a slim fitting with a tapered leg and they feature three front pockets, two rear pockets, zip fly fastening with a branded top button and a leather brand tab to the rear pocket.  Carhartt Product Reference: I016071"
100508,99.00,"Y-3 Y3 Mesh Lightweight Track Top Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Y-3+Y3+Mesh+Lightweight+Track+Top+Black&wgtarget=http://www.infinities.co.uk/clothing-c56/t-shirts-c6/y3-mesh-lightweight-track-top-black-p100508,Y-3,224.95,http://www.infinities.co.uk/images/y3-mesh-lightweight-track-top-black-p100508-43587_image.jpg,"Y3 Mesh Lightweight Track Top in black is made from a perforated mesh polyester fabric and features a funnel neck design, full zip placket with dual zip, leather brand patch to the back neck, two side open pockets and a ribbed waistband and cuffs.  Y3 Product Reference: F90708"
100740,99.95,"Hugo Boss Orange Regular Fit Chino Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Hugo+Boss+Orange+Regular+Fit+Chino+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/trousers-c70/boss-orange-hugo-boss-orange-regular-fit-chino-navy-p100740,"Boss Orange",99.95,http://www.infinities.co.uk/images/boss-orange-hugo-boss-orange-regular-fit-chino-navy-p100740-41909_image.jpg,"Hugo Boss Orange Regular Fit Chinos in navy are a special garment dyed product with a zip fly fastening and top button, two side opening pockets, two flap back pockets and a leather brand patch to the waistband.  Hugo Boss Product Reference: 50248963"
101935,99.00,"Y-3 Y3 Classic Track Top Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Y-3+Y3+Classic+Track+Top+Black&wgtarget=http://www.infinities.co.uk/clothing-c56/track-tops-c121/y-3-y3-classic-track-top-black-p101935,Y-3,169.95,http://www.infinities.co.uk/images/y-3-y3-classic-track-top-black-p101935-46968_image.jpg,"Y3 Classic Track Top Black features a funnel neck design, with tonal Y3 branding to the left sleeve, two open side pockets and a branded full zip closure with tonal stitching throughout.  Y3 Product Reference: P98193"
101941,99.00,"Y-3 Y3 Y Print Track Top Black/Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Y-3+Y3+Y+Print+Track+Top+Black%2FNavy&wgtarget=http://www.infinities.co.uk/clothing-c56/track-tops-c121/y-3-y3-y-print-track-top-black-navy-p101941,Y-3,199.95,http://www.infinities.co.uk/images/y-3-y3-y-print-track-top-black-navy-p101941-46963_image.jpg,"Y3 Y Print Track Top features a funnel neck design, full zip placket with a branded zip, two side concealed pockets, small matte rubber logo to the back neck, ribbed collar, cuffs and waistband and is made from a cotton blend.  Y3 Product Reference: M38034"
101942,130.00,"Y-3 Y3 Wool Baseball Jacket Charcoal",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Y-3+Y3+Wool+Baseball+Jacket+Charcoal&wgtarget=http://www.infinities.co.uk/clothing-c56/track-tops-c121/y-3-y3-wool-baseball-jacket-charcoal-p101942,Y-3,239.95,http://www.infinities.co.uk/images/y-3-y3-wool-baseball-jacket-charcoal-p101942-48908_image.jpg,"Y3 present a wool blend baseball jacket which is part of their new season range featuring a classic baseball jacket design that has the iconic three stripe branding to the left arm, Y3 branding to the back of the neck and a full branded zip placket. The jacket also consists of two side pockets with zip closures and is made out of a soft wool blend.  Y3 Product Reference: M38024   "
102064,50.00,"Carhartt Lincoln Trousers Tobacco",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Carhartt+Lincoln+Trousers+Tobacco&wgtarget=http://www.infinities.co.uk/clothing-c56/trousers-c70/carhartt-carhartt-lincoln-trousers-tobacco-p102064,Carhartt,84.95,http://www.infinities.co.uk/images/carhartt-carhartt-lincoln-trousers-tobacco-p102064-47871_image.jpg,"Carhartt Lincoln Trousers in tobacco feature a straight leg cut with a five pocket design and an added pocket for tools on the leg with hammer loop. Added features include the Carhartt leather branding to the right back pocket, a branded button and zip fly closure with them finished off with triple stitched seams for strength.  Carhartt Product Reference: 17702 4701"
102142,125.00,"Paul Smith PS Paul Smith Wool Mohair Fleck Straight Leg Trousers Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Paul+Smith+PS+Paul+Smith+Wool+Mohair+Fleck+Straight+Leg+Trousers+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/trousers-c70/paul-smith-ps-paul-smith-wool-mohair-fleck-straight-leg-trousers-navy-p102142,"Paul Smith PS",159.95,http://www.infinities.co.uk/images/paul-smith-ps-paul-smith-wool-mohair-fleck-straight-leg-trousers-navy-p102142-49273_image.jpg,"Paul Smith Wool Mohair Fleck Straight Leg Trousers in navy are part of their new season collection with them featuring a straight leg fitting, the new fleck mohair design with yellow's and red's blended into the fabric. The trousers also consists of a zip fly fastening with hook closure, two side open pockets and two back pockets with button closure, finished with tonal stitching.  Paul Smith Product Reference: 847L 154 N"
102204,85.00,"Paul Smith Red Ear Twill Trousers Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Paul+Smith+Red+Ear+Twill+Trousers+Navy+&wgtarget=http://www.infinities.co.uk/clothing-c56/trousers-c70/paul-smith-red-ear-paul-smith-red-ear-twill-trousers-navy-p102204,"Paul Smith Red Ear",139.95,http://www.infinities.co.uk/images/paul-smith-red-ear-paul-smith-red-ear-twill-trousers-navy-p102204-46135_image.jpg,"Paul Smith Red Ear Twill Trousers Navy feature a button fly fastening with a navy top button, two front side pockets, two back pockets, Paul Smith Red Ear brand patch, and made from 100% cotton.  Regular style fitting  Paul Smith Red Ear Product Reference: 611N 559N"
102673,50.00,"Luke 1977 Luke Raging Sweat Pant Navy Marl",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Luke+1977+Luke+Raging+Sweat+Pant+Navy+Marl+&wgtarget=http://www.infinities.co.uk/clothing-c56/sweat-pants-c122/luke-1977-luke-raging-sweat-pant-navy-marl-p102673,"Luke 1977",74.95,http://www.infinities.co.uk/images/luke-1977-luke-raging-sweat-pant-navy-marl-p102673-48237_image.jpg,"These Luke Raging Sweat Pants in navy marl feature the Luke metal badge branding near the hip, a adjustable ribbed waistband, elasticated cuffs, two side open pockets and a back pocket with Luke tape detail to it. The sweat pants are fleece lined which make them perfect for the winter months.  Luke Product Reference: M260307"
